,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,durationsec
335,2011-01-25 18:54:10.561452866,Cjhlbv8Jr9PCp2Pr1,172.16.255.1,50983,92.255.161.104,43708,udp,,0 days 00:00:04.951767,457,36,SF,,,0,Dd,2,513,2,92,,normal,4.951767
336,2011-01-25 18:54:15.513835907,Ceo2Ik1byfdBU2rcYd,172.16.255.1,50983,88.203.161.148,13899,udp,,0 days 00:00:00.221489,40,19,SF,,,0,Dd,1,68,1,47,,normal,0.221489
337,2011-01-25 18:54:10.560341120,Cl79EAwdrvluX1JC4,172.16.255.1,50983,178.25.111.25,33453,udp,,0 days 00:00:05.007779,457,36,SF,,,0,Dd,2,513,2,92,,normal,5.007779
338,2011-01-25 18:54:15.737075090,CkYPEubOz0Bl9O689,172.16.255.1,50983,208.88.186.242,13392,udp,,0 days 00:00:00.076308,68,11,SF,,,0,Dd,1,96,1,39,,normal,0.076308
339,2011-01-25 18:54:10.561299086,CV1COEyFmffM7VpDc,172.16.255.1,50983,89.34.75.134,23924,udp,,0 days 00:00:05.260928,457,36,SF,,,0,Dd,2,513,2,92,,normal,5.260928
340,2011-01-25 18:55:07.271903038,Css4dj1QoP2ahzk8p6,192.168.3.131,56407,65.54.95.75,80,tcp,http,0 days 00:00:03.836013,1024,167,SF,,,0,ShADadfF,6,1276,5,379,,normal,3.836013
341,2011-01-25 18:55:07.272124052,C1uOra2X9JS3Zpgjh,192.168.3.131,56408,65.54.95.75,80,tcp,http,0 days 00:00:03.835861,1024,167,SF,,,0,ShADadfF,6,1276,5,379,,normal,3.835861
342,2011-01-25 18:54:10.561127901,CTaSNb2xYiRyzRslCk,172.16.255.1,50983,182.166.37.160,60573,udp,,0 days 00:00:06.313987,448,35,SF,,,0,Dd,2,504,2,91,,normal,6.313987
343,2011-01-25 18:54:10.561242104,CJvbguSjvWv5w4It3,172.16.255.1,50983,88.198.13.111,21368,udp,,0 days 00:00:06.329691,448,443,SF,,,0,Dd,2,504,2,499,,normal,6.329691
344,2011-01-25 18:54:10.561189175,CiNsl5Sb7y0ZPSv4,172.16.255.1,50983,218.166.122.86,22511,udp,,0 days 00:00:06.420913,448,35,SF,,,0,Dd,2,504,2,91,,normal,6.420913
345,2011-01-25 18:54:10.561021090,CCv0hyLgGYVM8K3Uf,172.16.255.1,50983,79.143.161.140,32575,udp,,0 days 00:00:06.580849,449,444,SF,,,0,Dd,2,505,2,500,,normal,6.580849
346,2011-01-25 18:54:10.560968876,CN2jTM33Cao7mYK7x1,172.16.255.1,50983,87.64.66.227,31783,udp,,0 days 00:00:06.617064,449,443,SF,,,0,Dd,2,505,2,499,,normal,6.617064
347,2011-01-25 18:54:17.421594858,CWMNEz1AmMUb46wX47,172.16.255.1,50983,213.19.120.150,16763,udp,,0 days 00:00:00.250937,29,491,SF,,,0,Dd,1,57,1,519,,normal,0.250937
348,2011-01-25 18:54:17.199571133,Cz0Ame39gLbuksKQF6,172.16.255.1,50983,114.46.144.25,29080,udp,,0 days 00:00:00.270292,33,18,SF,,,0,Dd,1,61,1,46,,normal,0.270292
349,2011-01-25 18:54:10.560901880,CY6pcFB0RZMk5RAx6,172.16.255.1,50983,65.35.35.4,34467,udp,,0 days 00:00:07.086327,450,35,SF,,,0,Dd,2,506,2,91,,normal,7.086327
350,2011-01-25 18:54:10.730391026,Ci1QdP2zYAc4QaPZG3,172.16.255.1,50983,87.121.79.141,29347,udp,,0 days 00:00:07.192069,54,128,SF,,,0,Dd,2,110,2,184,,normal,7.192069
351,2011-01-25 18:54:10.560843945,CO9Y1F4GUAFl5SQ1na,172.16.255.1,50983,217.174.56.245,8395,udp,,0 days 00:00:07.637413,450,444,SF,,,0,Dd,2,506,2,500,,normal,7.637413
352,2011-01-25 18:54:18.248335838,CSLHsR3yI3ICI51Rj7,172.16.255.1,50983,111.249.130.107,42403,udp,,0 days 00:00:00.391743,34,18,SF,,,0,Dd,1,62,1,46,,normal,0.391743
353,2011-01-25 18:54:09.774523973,CGZQx13Oj3o1dcdO91,172.16.255.1,50983,174.48.244.28,31727,udp,,0 days 00:00:09.041908,482,457,SF,,,0,Dd,3,566,3,541,,normal,9.041908
354,2011-01-25 18:54:12.991973162,CsGXgE2ffPbm8lV2pe,172.16.255.1,10637,204.9.163.184,443,tcp,,0 days 00:01:00.896453,585,604,SF,,,0,ShADadtfF,10,1009,11,1071,,normal,60.896453
355,2011-01-25 18:54:18.930415154,CCkqok2B8t7Rr3EOb8,10.0.2.15,2531,207.46.125.253,7001,udp,,,0,0,S0,,,0,D,1,48,0,0,,normal,0.0
356,2011-01-25 18:54:18.934685946,CpuftU2VGSvIlljnX9,10.0.2.15,2532,207.46.125.253,7001,udp,,0 days 00:00:00.057663,20,20,SF,,,0,Dd,1,48,1,48,,normal,0.057663
357,2011-01-25 18:54:09.774593830,CIIVVy3xzPujm9ZPxg,172.16.255.1,50983,194.171.12.150,44386,udp,,0 days 00:00:09.215248,482,867,SF,,,0,Dd,3,566,3,951,,normal,9.215248
358,2011-01-25 18:54:19.107678890,CTUe1ejaJ1obnLb38,10.0.2.15,2532,207.46.125.254,7001,udp,,0 days 00:00:00.172462,20,20,SF,,,0,Dd,1,48,1,48,,normal,0.172462
359,2011-01-25 18:54:17.193418980,CL0db04q2sv4L4tdwj,172.16.255.1,50983,95.160.236.51,32683,udp,,0 days 00:00:02.243276,64,19,SF,,,0,Dd,2,120,1,47,,normal,2.243276
360,2011-01-25 18:54:19.578716993,CWro85oKXU7y3VmU7,10.0.2.15,2535,207.46.125.253,7001,udp,,0 days 00:00:00.177908,40,40,SF,,,0,Dd,2,96,2,96,,normal,0.177908
361,2011-01-25 18:54:19.735015154,Cb9nxiDtIwnlVVNcd,172.16.255.1,50983,76.167.181.32,10848,udp,,0 days 00:00:00.057325,30,491,SF,,,0,Dd,1,58,1,519,,normal,0.057325
362,2011-01-25 18:54:19.734916925,CDyMRw2yOino93fCw1,172.16.255.1,50983,70.80.140.19,64588,udp,,0 days 00:00:00.082679,30,491,SF,,,0,Dd,1,58,1,519,,normal,0.082679
363,2011-01-25 18:54:19.734780073,CIND8e46b6XWXmAmV3,172.16.255.1,50983,173.178.118.29,54049,udp,,0 days 00:00:00.085669,30,491,SF,,,0,Dd,1,58,1,519,,normal,0.085669
364,2011-01-25 18:54:19.787846088,CCzTDB435pNjbB00Mj,10.0.2.15,2538,207.46.125.254,7001,udp,,0 days 00:00:00.054625,40,40,SF,,,0,Dd,2,96,2,96,,normal,0.054625
365,2011-01-25 18:54:19.822989941,CB1NA01RrKp9fGdiag,172.16.255.1,50983,109.227.83.14,6536,udp,,0 days 00:00:00.245119,41,307,SF,,,0,Dd,1,69,1,335,,normal,0.245119
366,2011-01-25 18:54:20.199210882,C7bfHq3CRfh8iTfLzb,172.16.255.1,50983,66.209.190.84,4813,udp,,,0,0,S0,,,0,D,1,56,0,0,,normal,0.0
367,2011-01-25 18:54:20.545666933,Cdud991fy0p5sqyQ55,172.16.255.1,50983,93.181.202.185,30757,udp,,0 days 00:00:00.221789,21,108,SF,,,0,Dd,1,49,1,136,,normal,0.221789
368,2011-01-25 18:54:20.823231936,CA5Ljz12yMA2gSbA25,172.16.255.1,50983,82.226.125.157,45834,udp,,0 days 00:00:00.198215,32,18,SF,,,0,Dd,1,60,1,46,,normal,0.198215
369,2011-01-25 18:54:20.823291063,CcEH1s2b0DrEHGMU4a,172.16.255.1,50983,71.10.26.41,14168,udp,,0 days 00:00:00.095660,32,18,SF,,,0,Dd,1,60,1,46,,normal,0.09566
370,2011-01-25 18:54:20.823344946,CARU0N2ttPp9s53x75,172.16.255.1,50983,213.64.95.196,7892,udp,,0 days 00:00:00.171626,32,491,SF,,,0,Dd,1,60,1,519,,normal,0.171626
371,2011-01-25 18:54:20.978436947,CPG95l4bPzoEwoYtzd,172.16.255.1,50983,99.96.126.9,32178,udp,,0 days 00:00:00.139450,32,18,SF,,,0,Dd,1,60,1,46,,normal,0.13945
372,2011-01-25 18:54:19.160746098,C4oZWM1ductvO5OQCe,10.0.2.15,48575,10.0.2.2,1900,udp,,0 days 00:00:02.025466,1325,0,S0,,,0,D,10,1605,0,0,,normal,2.025466
373,2011-01-25 18:54:19.161402941,CsEEsy4XQyVWiVAFC,10.0.2.2,11,10.0.2.15,0,icmp,,0 days 00:00:02.025994,1605,0,OTH,,,0,,10,1885,0,0,,normal,2.025994
374,2011-01-25 18:55:11.656223059,CpG2F2iQNT5EiwDY3,10.0.2.15,59365,10.0.2.3,53,udp,dns,0 days 00:00:00.194295,44,153,SF,,,0,Dd,1,72,1,181,,normal,0.194295
375,2011-01-25 18:54:21.755100965,CJ7LQO14NQ1QClnxk1,172.16.255.1,50983,207.47.250.146,52634,udp,,0 days 00:00:00.102201,32,456,SF,,,0,Dd,1,60,1,484,,normal,0.102201
376,2011-01-25 18:54:21.755259037,Co25IO38QMdpyi0Xje,172.16.255.1,50983,111.250.201.8,62599,udp,,0 days 00:00:00.262444,32,456,SF,,,0,Dd,1,60,1,484,,normal,0.262444
377,2011-01-25 18:54:56.864910841,CXON572NbmiEff84xc,10.0.2.15,2552,70.37.129.32,80,tcp,http,0 days 00:00:20.359710,824,7807,RSTO,,,0,ShADadfR,10,1232,12,8291,,normal,20.35971
378,2011-01-25 18:55:10.909605026,C1e7p43q55BbmB7Snf,10.0.2.15,2553,70.37.129.34,80,tcp,http,0 days 00:00:06.315233,875,6783,RSTO,,,0,ShADadfR,9,1243,11,7227,,normal,6.315233
379,2011-01-25 18:54:22.446207047,CE3Z4x45isMwV52Fo6,172.16.255.1,50983,66.209.190.84,53679,udp,,,0,0,S0,,,0,D,1,56,0,0,,normal,0.0
380,2011-01-25 18:55:04.803789139,CKgoK43zirmy8EKHH6,192.168.3.131,56401,66.235.139.121,80,tcp,,0 days 00:00:12.995529,3600,1407,RSTR,,,2201,ShAaGdDr,5,1611,5,1619,,normal,12.995529
381,2011-01-25 18:54:10.561072111,CG331a4fLrqOEs6hGi,172.16.255.1,50983,92.247.222.20,25987,udp,,0 days 00:00:12.374511,1347,0,S0,,,0,D,6,1515,0,0,,normal,12.374511
382,2011-01-25 18:54:23.173966885,Cxy8xI3OesRNNZUZp6,172.16.255.1,50983,190.164.247.173,29044,udp,,0 days 00:00:00.199335,34,18,SF,,,0,Dd,1,62,1,46,,normal,0.199335
383,2011-01-25 18:54:23.100521088,CWphDr2lt7D19zf111,172.16.255.1,50983,82.58.187.140,43187,udp,,0 days 00:00:00.300100,34,18,SF,,,0,Dd,1,62,1,46,,normal,0.3001
384,2011-01-25 18:54:22.663707018,ClHI2awWnUGY95sFk,172.16.255.1,50983,95.139.1.252,13208,udp,,0 days 00:00:00.792430,55,126,SF,,,0,Dd,2,111,2,182,,normal,0.79243
385,2011-01-25 18:54:21.755192995,CIbpmo4IVjRYtfuKUh,172.16.255.1,50983,207.172.53.166,42304,udp,,0 days 00:00:01.950263,53,558,SF,,,0,Dd,2,109,2,614,,normal,1.950263
386,2011-01-25 18:54:23.403563976,CU81om4hoU3pJvVZg1,172.16.255.1,50983,94.248.101.181,38685,udp,,0 days 00:00:00.414646,34,20,SF,,,0,Dd,1,62,1,48,,normal,0.414646
387,2011-01-25 18:54:23.755620003,C2evTb1opasb85yqqf,172.16.255.1,50983,188.246.82.7,32291,udp,,0 days 00:00:00.210336,34,19,SF,,,0,Dd,1,62,1,47,,normal,0.210336
388,2011-01-25 18:54:23.831480026,CbHkny1cxm85XxUMKb,172.16.255.1,50983,80.221.22.161,30425,udp,,0 days 00:00:00.202201,34,456,SF,,,0,Dd,1,62,1,484,,normal,0.202201
389,2011-01-25 18:54:23.973773003,CJBBCN2TrfmYnD7vt5,172.16.255.1,50983,114.33.52.13,38843,udp,,0 days 00:00:00.265961,34,18,SF,,,0,Dd,1,62,1,46,,normal,0.265961
390,2011-01-25 18:54:23.974035978,CaqAem2YINtGMSTCRk,172.16.255.1,50983,212.50.66.122,52091,udp,,0 days 00:00:00.302044,32,20,SF,,,0,Dd,1,60,1,48,,normal,0.302044
391,2011-01-25 18:55:10.625884056,CgBo9x4syP3CEGmY5k,192.168.3.131,56435,65.54.95.75,80,tcp,http,0 days 00:00:08.650726,6075,48878,SF,,,0,ShADadfF,29,7247,44,50650,,normal,8.650726
392,2011-01-25 18:55:10.850721121,CXPxW91LkJYHXN6rEh,192.168.3.131,56436,65.54.95.75,80,tcp,http,0 days 00:00:08.426401,8676,43764,SF,,,0,ShADadfF,29,9848,38,45296,,normal,8.426401
393,2011-01-25 18:55:11.851068974,CWqlw260Jfd4rJzwi,10.0.2.15,2554,70.37.129.34,80,tcp,http,0 days 00:00:08.480475,774,6383,RSTO,,,0,ShADadfR,9,1142,10,6787,,normal,8.480475
394,2011-01-25 18:54:16.494867086,CvyqJoLKpYxMzGTd8,10.0.2.15,2528,65.54.189.173,1863,tcp,,0 days 00:01:03.862020,5011,14791,SF,,,0,ShADadfF,43,6739,63,17315,,normal,63.86202
395,2011-01-25 18:54:25.221935987,COsKY73oPdrP0eAXuf,172.16.255.1,50983,110.67.111.103,64228,udp,,0 days 00:00:00.139678,32,18,SF,,,0,Dd,1,60,1,46,,normal,0.139678
396,2011-01-25 18:54:24.979290009,CGMX8N37uyCUsodlVl,172.16.255.1,50983,186.80.218.34,3290,udp,,0 days 00:00:00.422536,53,127,SF,,,0,Dd,2,109,2,183,,normal,0.422536
397,2011-01-25 18:54:25.402626038,CbfozS2Hda2UpGxhAg,172.16.255.1,50983,218.173.246.133,21363,udp,,0 days 00:00:00.273060,32,563,SF,,,0,Dd,1,60,1,591,,normal,0.27306
398,2011-01-25 18:54:25.402891874,CpqhwZ3kOmCiYqKrR1,172.16.255.1,50983,125.232.97.116,60875,udp,,0 days 00:00:00.280775,32,18,SF,,,0,Dd,1,60,1,46,,normal,0.280775
399,2011-01-25 18:54:36.975113153,Cgom3d1jkVmAdeHBVa,10.0.2.15,2550,64.4.35.57,1863,tcp,,0 days 00:00:43.565958,784,479,SF,,,0,ShADadFf,16,1432,18,1203,,normal,43.565958
400,2011-01-25 18:54:17.421714067,CWdRFGag7HMV96cR3,172.16.255.1,50983,118.6.206.252,48570,udp,,0 days 00:00:08.270451,130,912,SF,,,0,Dd,4,242,2,968,,normal,8.270451
401,2011-01-25 18:54:15.215025902,CxudFVcuJXy7xaqfa,172.16.255.1,50983,95.86.252.198,6192,udp,,0 days 00:00:10.733069,63,585,SF,,,0,Dd,2,119,2,641,,normal,10.733069
402,2011-01-25 18:54:23.973989964,CSzkmB4K4uAIG1mttl,172.16.255.1,50983,114.46.199.16,59468,udp,,0 days 00:00:02.240861,53,126,SF,,,0,Dd,2,109,2,182,,normal,2.240861
403,2011-01-25 18:54:26.267043829,CFMyQ31cd501uprMFk,172.16.255.1,50983,134.2.48.153,8984,udp,,0 days 00:00:00.174793,32,565,SF,,,0,Dd,1,60,1,593,,normal,0.174793
404,2011-01-25 18:54:26.267225981,Cmk7Kr1zhVHxNtZPNi,172.16.255.1,50983,24.192.137.36,45156,udp,,0 days 00:00:00.085390,32,563,SF,,,0,Dd,1,60,1,591,,normal,0.08539
405,2011-01-25 18:54:23.973942995,CIJy3s4OHAJBPyXoR7,172.16.255.1,50983,92.224.118.42,50289,udp,,0 days 00:00:02.349634,64,18,SF,,,0,Dd,2,120,1,46,,normal,2.349634
406,2011-01-25 18:54:26.357960939,C5hVcm4jrr1e20UzH4,172.16.255.1,50983,189.126.44.128,3192,udp,,0 days 00:00:00.259353999,32,18,SF,,,0,Dd,1,60,1,46,,normal,0.259353
407,2011-01-25 18:54:26.358178854,CI30sh16FMMbKKnGDk,172.16.255.1,50983,84.197.9.59,44808,udp,,0 days 00:00:00.184859,33,20,SF,,,0,Dd,1,61,1,48,,normal,0.184859
408,2011-01-25 18:52:50.810028791,CqZtl31xmNkQYK2nyi,192.168.3.131,56048,66.220.149.32,80,tcp,,0 days 00:02:30.648413,36559,75679,SF,,,80448,ShAaGdDFgf,23,6628,34,27466,,normal,150.648413
409,2011-01-25 18:54:26.509959936,CSFiEW3QVvP5s2tyJ,172.16.255.1,50983,67.170.187.174,38922,udp,,0 days 00:00:00.031646,34,18,SF,,,0,Dd,1,62,1,46,,normal,0.031646
410,2011-01-25 18:54:26.543750048,CVd5Zz35Arez4V9hd1,172.16.255.1,50983,145.94.52.184,11610,udp,,0 days 00:00:00.172807,34,18,SF,,,0,Dd,1,62,1,46,,normal,0.172807
411,2011-01-25 18:54:26.544019938,CJgvGAHuTVdecZPHf,172.16.255.1,50983,98.243.160.202,53755,udp,,0 days 00:00:00.098888,34,18,SF,,,0,Dd,1,62,1,46,,normal,0.098888
412,2011-01-25 18:55:21.426628828,CuUn9D2ZiN6obHsuM8,192.168.3.131,57949,195.27.155.40,80,tcp,,0 days 00:00:00.186110,0,0,SF,,,0,FfA,2,80,1,40,,normal,0.18611
413,2011-01-25 18:54:26.643978834,CAVLEz2mGaZ6TxN5Wa,172.16.255.1,50983,94.41.86.170,9113,udp,,0 days 00:00:00.248235,34,565,SF,,,0,Dd,1,62,1,593,,normal,0.248235
414,2011-01-25 18:55:09.628055096,CW25L81viHth3W5upb,192.168.3.131,56423,65.54.95.149,80,tcp,http,0 days 00:00:13.669069,409,30888,SF,,,0,ShADdfFa,16,1061,25,31900,,normal,13.669069
415,2011-01-25 18:55:09.020200014,CyLwxk3NWEFFXxPIE,192.168.3.131,56419,65.54.95.140,80,tcp,http,0 days 00:00:14.277069,4881,21566,SF,,,0,ShADdfFa,17,5573,21,22418,,normal,14.277069
416,2011-01-25 18:55:08.999484062,CzUgIN2DeBIvdd2C21,192.168.3.131,56415,65.54.95.140,80,tcp,http,0 days 00:00:14.297841,5691,62483,SF,,,0,ShADdfFa,34,7063,49,64455,,normal,14.297841
417,2011-01-25 18:55:09.001748085,C9qUyY3B8xzR8hZsH6,192.168.3.131,56417,65.54.95.140,80,tcp,http,0 days 00:00:14.295632,5690,49676,SF,,,0,ShADdfFa,26,6742,41,51328,,normal,14.295632
418,2011-01-25 18:55:08.990756035,CgbNJfLwoQlDbO8T7,192.168.3.131,56414,65.54.95.140,80,tcp,http,0 days 00:00:14.306677,5693,48527,SF,,,0,ShADdfFa,27,6785,40,50139,,normal,14.306677
419,2011-01-25 18:55:09.000676870,CMDatWoGrr9rxoWSl,192.168.3.131,56416,65.54.95.140,80,tcp,http,0 days 00:00:14.296808,5692,59425,SF,,,0,ShADdfFa,31,6944,48,61357,,normal,14.296808
420,2011-01-25 18:55:09.020035982,Caswg83OtiZcRxudY7,192.168.3.131,56418,65.54.95.140,80,tcp,http,0 days 00:00:14.277503,5687,41600,SF,,,0,ShADdfFa,26,6739,34,42972,,normal,14.277503
421,2011-01-25 18:55:09.596533060,CDmIBf2E1KZPhRuEFg,192.168.3.131,56422,65.54.95.140,80,tcp,http,0 days 00:00:13.701064,866,522,SF,,,0,ShADdfFa,6,1118,4,694,,normal,13.701064
422,2011-01-25 18:55:19.309792042,ClTQmv3xpC8dHzN366,192.168.3.131,56457,65.54.95.68,80,tcp,http,0 days 00:00:03.987877,954,38366,SF,,,0,ShADadfF,19,1726,32,39658,,normal,3.987877
423,2011-01-25 18:55:10.616209984,COnc1w3NcLFCt0ag6g,192.168.3.131,56434,65.54.95.68,80,tcp,http,0 days 00:00:12.681510,901,191607,SF,,,0,ShADadfF,61,3353,136,197059,,normal,12.68151
424,2011-01-25 18:55:10.606583118,CL1Iek4bwaPiOSmj3j,192.168.3.131,56433,65.54.95.68,80,tcp,http,0 days 00:00:12.691188,954,36539,SF,,,0,ShADadfF,17,1646,30,37751,,normal,12.691188
425,2011-01-25 18:55:10.184476852,CP01DI3Pb07fnCbCHe,192.168.3.131,56428,65.54.95.68,80,tcp,http,0 days 00:00:13.113348,954,37632,SF,,,0,ShADadfF,16,1606,30,38844,,normal,13.113348
426,2011-01-25 18:55:10.088157892,ChxOpz29PKJGpInS42,192.168.3.131,56427,65.54.95.75,80,tcp,http,0 days 00:00:13.209725,914,123688,SF,,,0,ShADadfF,44,2686,90,127300,,normal,13.209725
427,2011-01-25 18:55:07.269624949,CusJR71cJCfABbWNrg,192.168.3.131,56406,65.54.95.68,80,tcp,http,0 days 00:00:16.028349,2808,6197,SF,,,0,ShADadfF,10,3220,10,6609,,normal,16.028349
428,2011-01-25 18:55:10.331789017,CdWzKA3NYIMobJj963,192.168.3.131,56429,65.54.95.68,80,tcp,http,0 days 00:00:12.966239,5231,28992,SF,,,0,ShADadfF,21,6083,28,30124,,normal,12.966239
429,2011-01-25 18:55:19.276963949,COnzmp1TI9xom8AcEl,192.168.3.131,56454,65.54.95.75,80,tcp,http,0 days 00:00:04.021110,892,4760,SF,,,0,ShADadfF,7,1184,8,5092,,normal,4.02111
430,2011-01-25 18:55:11.108119965,C2SZmU3m3DVVn7FM6k,192.168.3.131,56438,65.54.95.75,80,tcp,http,0 days 00:00:12.190002,5204,19565,SF,,,0,ShADadfF,18,5936,20,20377,,normal,12.190002
431,2011-01-25 18:55:19.277331114,CsTUodt1ujoZXoEZh,192.168.3.131,56455,65.54.95.75,80,tcp,http,0 days 00:00:04.020841,892,3491,SF,,,0,ShADadfF,7,1184,7,3783,,normal,4.020841
432,2011-01-25 18:55:19.277617931,CPqHNf2XBQRGIoeme3,192.168.3.131,56456,65.54.95.75,80,tcp,http,0 days 00:00:04.020599,892,4711,SF,,,0,ShADadfF,7,1184,8,5043,,normal,4.020599
433,2011-01-25 18:54:21.858609915,CNPIdmUGOKqgz0Fx6,172.16.255.1,10667,194.192.199.252,443,tcp,,0 days 00:01:01.972194,416,40056,SF,,,0,ShADadTtfF,22,1721,36,41513,,normal,61.972194
434,2011-01-25 18:54:25.686472178,CzN1Pp4TQTBuzqHx3l,172.16.255.1,50983,145.120.22.109,51491,udp,,0 days 00:00:03.179872,73,317,SF,,,0,Dd,2,129,2,373,,normal,3.179872
435,2011-01-25 18:54:23.100417852,CDNFun47DFP4rRoe24,172.16.255.1,50983,24.78.140.118,24884,udp,,0 days 00:00:07.720893,75,112,SF,,,0,Dd,2,131,2,168,,normal,7.720893
436,2011-01-25 18:54:28.693180084,CQOvWQ2dM5sioEOnI1,172.16.255.1,50983,129.132.232.116,7704,udp,,0 days 00:00:02.591586,202,320,SF,,,0,Dd,2,258,2,376,,normal,2.591586
437,2011-01-25 18:54:31.607678890,CuQCbk46Ttq4px6OE3,172.16.255.1,50983,212.8.163.80,43400,udp,,0 days 00:00:00.302054,112,18,SF,,,0,Dd,1,140,1,46,,normal,0.302054
438,2011-01-25 18:55:27.224030018,CjMV5s2ed4dvnNtfCl,192.168.3.131,58666,208.82.236.129,80,tcp,http,0 days 00:00:00.112665,597,2576,SF,,,0,ShADdfFa,5,809,5,2788,,normal,0.112665
439,2011-01-25 18:54:29.707605124,CQ1Oz11v5qb6EJxqH9,172.16.255.1,10683,109.173.29.34,443,tcp,,0 days 00:00:57.653163,113,133,SF,,,0,ShADdaFf,9,485,7,425,,normal,57.653163
440,2011-01-25 18:54:29.707144976,CGoBPg4rEPVM3jgqy3,172.16.255.1,10682,109.227.83.224,443,tcp,,0 days 00:00:57.689712,155,148,SF,,,0,ShADdaFf,9,527,7,440,,normal,57.689712
441,2011-01-25 18:54:59.954191923,CKc8wySUHTOWPMi3i,192.168.3.131,58609,208.82.236.130,80,tcp,http,0 days 00:00:27.545313,443,12022,SF,,,0,ShADdFf,9,815,12,12514,,normal,27.545313
442,2011-01-25 18:55:27.342857122,CXvoRi1VNjXQV0Ktq5,192.168.3.131,58668,208.82.236.130,80,tcp,http,0 days 00:00:00.161658,443,9243,SF,,,0,ShADdfFa,7,735,10,9655,,normal,0.161658
443,2011-01-25 18:54:26.643734932,CN6DOz4GfWdizMujte,172.16.255.1,50983,85.65.191.56,29464,udp,,0 days 00:00:06.081428,102,0,S0,,,0,D,3,186,0,0,,normal,6.081428
444,2011-01-25 18:54:32.794873953,C2cSOc4ooptD0srkB6,172.16.255.1,50983,2.120.66.172,23852,udp,,0 days 00:00:00.218989,18,26,SF,,,0,Dd,1,46,1,54,,normal,0.218989
445,2011-01-25 18:55:28.777989149,C7MBvK3hzCwOZ2ml46,172.16.255.1,10692,10.1.1.2,50023,tcp,,0 days 00:00:03.008770,0,0,S0,,,0,S,2,104,0,0,,normal,3.00877
446,2011-01-25 18:55:28.778388977,CeDlDs1sr9Fc9IgmHe,172.16.255.1,10693,10.1.1.2,50023,tcp,,0 days 00:00:03.008371,0,0,S0,,,0,S,2,104,0,0,,normal,3.008371
447,2011-01-25 18:54:30.768908978,CbbkYf31mpdiNm8nv3,172.16.255.1,50983,70.67.177.253,52967,udp,,0 days 00:00:03.090602,191,330,SF,,,0,Dd,2,247,2,386,,normal,3.090602
448,2011-01-25 18:54:19.994085073,CYuu0D2Qyl8Neeczxb,10.0.2.15,2539,198.104.200.146,80,tcp,http,0 days 00:01:10.774471,403,190,RSTO,,,0,ShADadR,5,611,3,314,,normal,70.774471
449,2011-01-25 18:54:19.572572947,CNrMNv2Y3dEsP813ub,10.0.2.15,2536,65.55.15.244,80,tcp,http,0 days 00:01:11.196081,4981,6974,RSTO,,,0,ShADadR,13,5509,17,7658,,normal,71.196081
450,2011-01-25 18:54:19.573325872,Cta5pd3AvLFooBqTt7,10.0.2.15,2537,65.55.15.244,80,tcp,http,0 days 00:01:11.195375,5038,5737,RSTO,,,0,ShADadR,11,5486,13,6261,,normal,71.195375
451,2011-01-25 18:54:20.162540913,Cs3b6B3O2lM1WyvWoc,10.0.2.15,2540,207.46.105.186,80,tcp,http,0 days 00:01:10.606228,397,91,RSTO,,,0,ShADadfR,6,645,4,255,,normal,70.606228
452,2011-01-25 18:54:26.363816023,CTq7Mg4rOAWVKHIKa4,10.0.2.15,2547,96.17.8.49,80,tcp,http,0 days 00:01:04.405045,495,8188,RSTO,,,0,ShADadR,9,863,12,8672,,normal,64.405045
453,2011-01-25 18:54:25.884747028,CAYvjy40kaQlJ2iWFj,10.0.2.15,2546,91.103.140.2,80,tcp,http,0 days 00:01:04.884164,524,269,RSTO,,,0,ShADadR,5,732,3,393,,normal,64.884164
454,2011-01-25 18:54:28.291853905,C1Hm2B2Xgt5kZTCnXd,10.0.2.15,2548,65.54.167.27,80,tcp,http,0 days 00:01:02.477118,1901,42478,RSTO,,,0,ShADadR,30,3109,52,44562,,normal,62.477118
455,2011-01-25 18:54:37.433539152,CHXOpW1Wp4YPKR3uLi,172.16.255.1,50983,97.103.179.155,2151,udp,,0 days 00:00:00.118404,155,20,SF,,,0,Dd,1,183,1,48,,normal,0.118404
456,2011-01-25 18:54:31.608083963,Chd3Zl1EUGQXXuJPd,172.16.255.1,50983,148.88.200.63,42843,udp,,0 days 00:00:06.047051,450,0,S0,,,0,D,3,534,0,0,,normal,6.047051
457,2011-01-25 18:55:32.894986868,CEYqXL2sJqHENrlQ37,172.16.255.1,10694,10.1.1.2,50023,tcp,,,0,0,S0,,,0,S,1,52,0,0,,normal,0.0
458,2011-01-25 18:55:32.895493984,C10gPk1oDsfnrdKlE8,172.16.255.1,10695,10.1.1.2,50023,tcp,,,0,0,S0,,,0,S,1,52,0,0,,normal,0.0
459,2011-01-25 18:55:28.321310043,Ci6R8z4EpmTyizUzt8,192.168.3.131,56476,65.54.95.68,80,tcp,http,0 days 00:00:04.975758,955,34373,SF,,,0,ShADadfF,16,1607,28,35505,,normal,4.975758
460,2011-01-25 18:55:28.321489096,CpvVEe4mjDZTaKznGh,192.168.3.131,56477,65.54.95.75,80,tcp,http,0 days 00:00:04.975688,892,3080,SF,,,0,ShADadfF,7,1184,7,3372,,normal,4.975688
